latitude,longitude,type,urgency,Baby_Items,Blankets/Bedding,Boats,Cleaning,Clothing,Construction/Repairs,Cooked_Food,Cooking,Counseling/Mental_Health,Driving,Dry_Rations,Evacuation,Food,General_Help,Heavy_Lifting,Hygiene_Products,Medical/Healthcare,Medicine,Other,Search_&_Rescue,Technical_Advisory,Translation/Communication,Transportation,Water,district
6.861093864,79.90816437,Volunteer Contribution,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,colombo
6.8979941,79.9222869,Volunteer Contribution,low,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,colombo
6.9260681,79.9239119,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,colombo
6.3068036,80.0340358,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,gampaha
6.955617696,79.88758115,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gampaha
5.9737109,80.4293545,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,matara
7.2790074,80.6167341,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,kandy
7.046603494,79.95712352,Volunteer Contribution,low,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,gampaha
7.005392009,79.9537199,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,gampaha
6.934659504,79.96247405,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,colombo
6.9253491,79.8729263,Volunteer Contribution,low,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,colombo
6.901113867,79.85500116,Volunteer Contribution,low,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,colombo
6.0590284,80.5684892,Volunteer Contribution,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,matara
6.984271671,79.8984468,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,gampaha
6.1864684,80.1980529,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,galle
6.9060787,79.9696277,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,colombo
6.92944496,79.93677417,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,colombo
6.9060787,79.9696277,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,colombo
7.000793732,79.95333464,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,gampaha
7.3180051,80.6295254,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,kandy
6.8510951,79.9212011,Volunteer Contribution,low,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,colombo
6.855872443,80.09256363,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,colombo
6.877697,79.8781126,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,colombo
8.310688746,80.40447684,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,anuradhapura
6.8731332,81.0491074,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,badulla
6.844087119,79.92826906,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,colombo
6.6580571,79.9621109,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,kalutara
6.9270786,79.861243,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,colombo
7.267599598,80.57408032,Volunteer Contribution,low,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,nuwara eliya
7.0732266,80.0162645,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gampaha
6.6749974,79.9246467,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kalutara
5.9517037,80.6282567,Volunteer Contribution,low,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,matara
6.9270786,79.861243,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,colombo
6.8789251,79.8683581,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,colombo
6.9270786,79.861243,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,colombo
6.9441228,79.8615774,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,colombo
6.9441228,79.8615774,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,colombo
6.463574613,79.98168405,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,kalutara
7.0915358,79.9947762,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gampaha
6.7982096,79.8977316,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,colombo
6.972045,79.9393693,Volunteer Contribution,low,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,gampaha
6.958279118,79.8932621,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,gampaha
6.9270786,79.861243,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,colombo
7.2178979,79.8568134,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,gampaha
6.8014572,79.8996789,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,colombo
6.789907301,79.95704234,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,colombo
6.8740921,79.8604934,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,colombo
6.286150571,80.16764836,Volunteer Contribution,low,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,galle
7.027392393,79.91863673,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,gampaha
6.952322056,79.90790361,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,gampaha
7.1853118,80.0003875,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,gampaha
6.9270786,79.861243,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,colombo
6.9270786,79.861243,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colombo
6.87381773,79.95954243,Volunteer Contribution,low,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,colombo
5.939521805,80.61485665,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matara
7.31655235,80.61989366,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,kandy
6.81578748,79.89413104,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colombo
6.9792786,79.951867,Volunteer Contribution,low,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,gampaha
6.9334565,79.9592324,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colombo
6.683899521,79.9246511,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,kalutara
6.3426456,80.5608787,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,matara
6.883790808,79.85765855,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,colombo
6.8979941,79.9222869,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,colombo
6.9723932,79.9475487,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,gampaha
6.7434344,80.1604083,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,kalutara
6.9723932,79.9475487,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,gampaha
6.961868993,79.90485656,Volunteer Contribution,low,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gampaha
6.951826,79.9184698,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gampaha
7.087046,80.0175104,Volunteer Contribution,low,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gampaha
6.0328948,80.2167912,Volunteer Contribution,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,galle
6.9270786,79.861243,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,colombo
6.7782498,79.9426629,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,colombo
6.677648441,79.92398618,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kalutara
7.2385204,79.8418591,Volunteer Contribution,low,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gampaha
6.8411652,79.9654324,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colombo
7.0280037,79.923,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gampaha
6.9060787,79.9696277,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,colombo
6.8470564,79.9520329,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colombo
7.2647636,79.8591034,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gampaha
8.000425099,80.27118266,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,kurunegala
6.7173516,79.9118424,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kalutara
7.2055208,79.8512562,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gampaha
6.995153979,79.88165944,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,gampaha
6.835864264,79.93207572,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,colombo
7.1255547,80.1108524,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gampaha
7.2153151,80.5979973,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,kandy
6.8430654,80.091687,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colombo
6.8601787,79.9754995,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colombo
5.9410902,80.4943382,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,matara
6.775572173,79.92894018,Volunteer Contribution,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,colombo
6.8740921,79.8604934,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colombo
6.964798,79.9286155,Volunteer Contribution,low,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,gampaha
6.7106361,79.9074262,Volunteer Contribution,low,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,kalutara
6.8041101,79.8980402,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,colombo
6.8631414,79.8786833,Volunteer Contribution,low,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,colombo
6.7899358,79.9808143,Volunteer Contribution,low,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,colombo
7.2759204,80.656652,Volunteer Contribution,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,kandy
6.8631414,79.8786833,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,colombo
6.8017575,79.9227313,Volunteer Contribution,low,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,colombo
6.0544495,80.2048865,Volunteer Contribution,low,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,galle
6.9284315,79.8951734,Volunteer Contribution,low,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,colombo
